,pID,age,group_size,group,has_travelled,has_preexisting_condition,number_of_flags,seat,offset_order,offset_x,offset_y,offset_method
12,42fa2bc7-f93b-445d-b4e1-32be32959b0a,27,7,"[UUID('42fa2bc7-f93b-445d-b4e1-32be32959b0a'), UUID('779f6081-4e79-4903-b2f5-093cf2320639'), UUID('92a50dc9-00dd-47a1-96d3-0fb58a9d6994'), UUID('ab6d4923-5b29-4268-b2a5-8055adc17cb2'), UUID('588dd6c4-2f26-4772-bc07-98eeea8c3709'), UUID('8e878c6b-7c40-4e18-b717-bdfeb81ff8fd'), UUID('e82a762c-1eb8-4969-9b7c-9cd83ecc8ce7')]",False,False,0,78A,5,0,0,cardinal_only
13,8e878c6b-7c40-4e18-b717-bdfeb81ff8fd,18,7,"[UUID('42fa2bc7-f93b-445d-b4e1-32be32959b0a'), UUID('779f6081-4e79-4903-b2f5-093cf2320639'), UUID('92a50dc9-00dd-47a1-96d3-0fb58a9d6994'), UUID('ab6d4923-5b29-4268-b2a5-8055adc17cb2'), UUID('588dd6c4-2f26-4772-bc07-98eeea8c3709'), UUID('8e878c6b-7c40-4e18-b717-bdfeb81ff8fd'), UUID('e82a762c-1eb8-4969-9b7c-9cd83ecc8ce7')]",False,False,0,78B,5,0,0,cardinal_only
14,2acbfc4a-37c2-48de-9a37-ab1b5fce8855,46,6,"[UUID('67358322-30f3-4f0c-9d4e-a395fcd61252'), UUID('83e52664-8491-4419-8101-db24b4b3dc76'), UUID('2acbfc4a-37c2-48de-9a37-ab1b5fce8855'), UUID('3c9294f6-3e74-4981-a831-5239b9a129af'), UUID('5da27d99-91d4-48a6-8517-f084bca94031'), UUID('761687ec-1ba1-429d-9004-2a23eb084724')]",False,False,0,75B,5,0,0,cardinal_only
15,3c9294f6-3e74-4981-a831-5239b9a129af,44,6,"[UUID('67358322-30f3-4f0c-9d4e-a395fcd61252'), UUID('83e52664-8491-4419-8101-db24b4b3dc76'), UUID('2acbfc4a-37c2-48de-9a37-ab1b5fce8855'), UUID('3c9294f6-3e74-4981-a831-5239b9a129af'), UUID('5da27d99-91d4-48a6-8517-f084bca94031'), UUID('761687ec-1ba1-429d-9004-2a23eb084724')]",True,False,1,76B,5,0,0,cardinal_only
16,67358322-30f3-4f0c-9d4e-a395fcd61252,42,6,"[UUID('67358322-30f3-4f0c-9d4e-a395fcd61252'), UUID('83e52664-8491-4419-8101-db24b4b3dc76'), UUID('2acbfc4a-37c2-48de-9a37-ab1b5fce8855'), UUID('3c9294f6-3e74-4981-a831-5239b9a129af'), UUID('5da27d99-91d4-48a6-8517-f084bca94031'), UUID('761687ec-1ba1-429d-9004-2a23eb084724')]",False,False,0,75C,5,0,0,cardinal_only
17,5da27d99-91d4-48a6-8517-f084bca94031,31,6,"[UUID('67358322-30f3-4f0c-9d4e-a395fcd61252'), UUID('83e52664-8491-4419-8101-db24b4b3dc76'), UUID('2acbfc4a-37c2-48de-9a37-ab1b5fce8855'), UUID('3c9294f6-3e74-4981-a831-5239b9a129af'), UUID('5da27d99-91d4-48a6-8517-f084bca94031'), UUID('761687ec-1ba1-429d-9004-2a23eb084724')]",True,True,2,76A,2,1,1,full_block
18,761687ec-1ba1-429d-9004-2a23eb084724,28,6,"[UUID('67358322-30f3-4f0c-9d4e-a395fcd61252'), UUID('83e52664-8491-4419-8101-db24b4b3dc76'), UUID('2acbfc4a-37c2-48de-9a37-ab1b5fce8855'), UUID('3c9294f6-3e74-4981-a831-5239b9a129af'), UUID('5da27d99-91d4-48a6-8517-f084bca94031'), UUID('761687ec-1ba1-429d-9004-2a23eb084724')]",True,False,1,76C,5,0,0,cardinal_only
19,83e52664-8491-4419-8101-db24b4b3dc76,26,6,"[UUID('67358322-30f3-4f0c-9d4e-a395fcd61252'), UUID('83e52664-8491-4419-8101-db24b4b3dc76'), UUID('2acbfc4a-37c2-48de-9a37-ab1b5fce8855'), UUID('3c9294f6-3e74-4981-a831-5239b9a129af'), UUID('5da27d99-91d4-48a6-8517-f084bca94031'), UUID('761687ec-1ba1-429d-9004-2a23eb084724')]",True,False,1,75A,5,0,0,cardinal_only
20,781457a4-9779-48e7-9e59-6c9f009d1db4,43,5,"[UUID('781457a4-9779-48e7-9e59-6c9f009d1db4'), UUID('842ef513-8ca8-4ff2-bdc9-b8daa5cf122a'), UUID('38ad8a60-95e0-4e8f-88ad-56f56503910c'), UUID('72f4425b-ddc4-43ef-85f0-f787e38bd06f'), UUID('29060641-013a-4d34-b093-0bcd025939d1')]",False,False,0,72A,5,0,0,cardinal_only
21,e32cc4bf-92b7-4693-b650-015ca5bb8810,40,5,"[UUID('2c27e944-68b6-4199-9869-d95e9a3fcc0f'), UUID('22253f2b-69a2-4ef1-863d-aa73401e0da0'), UUID('fafeb090-d777-4525-ad6b-2e16028dc2e9'), UUID('e32cc4bf-92b7-4693-b650-015ca5bb8810'), UUID('5c2c106b-8100-4944-a34a-466d38e4e765')]",False,False,0,70C,5,0,0,cardinal_only
22,38ad8a60-95e0-4e8f-88ad-56f56503910c,38,5,"[UUID('781457a4-9779-48e7-9e59-6c9f009d1db4'), UUID('842ef513-8ca8-4ff2-bdc9-b8daa5cf122a'), UUID('38ad8a60-95e0-4e8f-88ad-56f56503910c'), UUID('72f4425b-ddc4-43ef-85f0-f787e38bd06f'), UUID('29060641-013a-4d34-b093-0bcd025939d1')]",False,False,0,72B,5,0,0,cardinal_only
23,5c2c106b-8100-4944-a34a-466d38e4e765,36,5,"[UUID('2c27e944-68b6-4199-9869-d95e9a3fcc0f'), UUID('22253f2b-69a2-4ef1-863d-aa73401e0da0'), UUID('fafeb090-d777-4525-ad6b-2e16028dc2e9'), UUID('e32cc4bf-92b7-4693-b650-015ca5bb8810'), UUID('5c2c106b-8100-4944-a34a-466d38e4e765')]",False,False,0,69A,5,0,0,cardinal_only
24,842ef513-8ca8-4ff2-bdc9-b8daa5cf122a,32,5,"[UUID('781457a4-9779-48e7-9e59-6c9f009d1db4'), UUID('842ef513-8ca8-4ff2-bdc9-b8daa5cf122a'), UUID('38ad8a60-95e0-4e8f-88ad-56f56503910c'), UUID('72f4425b-ddc4-43ef-85f0-f787e38bd06f'), UUID('29060641-013a-4d34-b093-0bcd025939d1')]",True,True,2,73A,2,1,1,full_block
25,22253f2b-69a2-4ef1-863d-aa73401e0da0,28,5,"[UUID('2c27e944-68b6-4199-9869-d95e9a3fcc0f'), UUID('22253f2b-69a2-4ef1-863d-aa73401e0da0'), UUID('fafeb090-d777-4525-ad6b-2e16028dc2e9'), UUID('e32cc4bf-92b7-4693-b650-015ca5bb8810'), UUID('5c2c106b-8100-4944-a34a-466d38e4e765')]",False,False,0,69B,5,0,0,cardinal_only
26,2c27e944-68b6-4199-9869-d95e9a3fcc0f,27,5,"[UUID('2c27e944-68b6-4199-9869-d95e9a3fcc0f'), UUID('22253f2b-69a2-4ef1-863d-aa73401e0da0'), UUID('fafeb090-d777-4525-ad6b-2e16028dc2e9'), UUID('e32cc4bf-92b7-4693-b650-015ca5bb8810'), UUID('5c2c106b-8100-4944-a34a-466d38e4e765')]",True,False,1,70B,5,0,0,cardinal_only
27,29060641-013a-4d34-b093-0bcd025939d1,25,5,"[UUID('781457a4-9779-48e7-9e59-6c9f009d1db4'), UUID('842ef513-8ca8-4ff2-bdc9-b8daa5cf122a'), UUID('38ad8a60-95e0-4e8f-88ad-56f56503910c'), UUID('72f4425b-ddc4-43ef-85f0-f787e38bd06f'), UUID('29060641-013a-4d34-b093-0bcd025939d1')]",False,True,1,73B,2,1,1,full_block
28,fafeb090-d777-4525-ad6b-2e16028dc2e9,17,5,"[UUID('2c27e944-68b6-4199-9869-d95e9a3fcc0f'), UUID('22253f2b-69a2-4ef1-863d-aa73401e0da0'), UUID('fafeb090-d777-4525-ad6b-2e16028dc2e9'), UUID('e32cc4bf-92b7-4693-b650-015ca5bb8810'), UUID('5c2c106b-8100-4944-a34a-466d38e4e765')]",True,True,2,70A,2,1,1,full_block
29,72f4425b-ddc4-43ef-85f0-f787e38bd06f,10,5,"[UUID('781457a4-9779-48e7-9e59-6c9f009d1db4'), UUID('842ef513-8ca8-4ff2-bdc9-b8daa5cf122a'), UUID('38ad8a60-95e0-4e8f-88ad-56f56503910c'), UUID('72f4425b-ddc4-43ef-85f0-f787e38bd06f'), UUID('29060641-013a-4d34-b093-0bcd025939d1')]",True,False,1,73C,5,0,0,cardinal_only
30,702e2463-a6c4-48da-9fd5-e627061133b9,56,4,"[UUID('9adeb4cc-3115-4243-aeaa-a654b670b995'), UUID('815f288d-a6e2-4745-9577-98c36d7e078e'), UUID('6c33f29e-6850-4193-8640-798acacb673f'), UUID('702e2463-a6c4-48da-9fd5-e627061133b9')]",False,False,0,67B,5,0,0,cardinal_only
31,ab49152c-8d2a-405a-9b83-1b267dce01e4,48,4,"[UUID('ab49152c-8d2a-405a-9b83-1b267dce01e4'), UUID('059d2ed8-a71e-46a8-a945-d8eacaf93f98'), UUID('e228b5dd-20f2-4a4e-bd94-cfaacaba6559'), UUID('b6f39eb0-a0c3-411d-aa47-0ddbde8e28ed')]",False,False,0,64B,5,0,0,cardinal_only
32,cc88137e-8363-4ff6-9d94-b96f85ceb274,47,4,"[UUID('4307d968-b252-4cce-bec3-3edeed81664d'), UUID('b4b0b82f-5380-42b8-9bd4-bf0276b8da8b'), UUID('cc88137e-8363-4ff6-9d94-b96f85ceb274'), UUID('cd1d7e13-28c0-473c-94a6-d3faf40a029b')]",False,False,0,62B,5,0,0,cardinal_only
33,815f288d-a6e2-4745-9577-98c36d7e078e,42,4,"[UUID('9adeb4cc-3115-4243-aeaa-a654b670b995'), UUID('815f288d-a6e2-4745-9577-98c36d7e078e'), UUID('6c33f29e-6850-4193-8640-798acacb673f'), UUID('702e2463-a6c4-48da-9fd5-e627061133b9')]",False,True,1,67A,2,1,1,full_block
34,78c316e8-27c9-4ed4-b75e-4763caf66869,41,4,"[UUID('78c316e8-27c9-4ed4-b75e-4763caf66869'), UUID('6cdd1bf8-e136-4b84-99d0-7fff2c0d0db5'), UUID('4b13dfa1-0f56-4836-822d-2d4c24bf16ca'), UUID('b52b9f3e-150d-45d6-9502-41b87e187b3b')]",True,False,1,61C,5,0,0,cardinal_only
35,059d2ed8-a71e-46a8-a945-d8eacaf93f98,39,4,"[UUID('ab49152c-8d2a-405a-9b83-1b267dce01e4'), UUID('059d2ed8-a71e-46a8-a945-d8eacaf93f98'), UUID('e228b5dd-20f2-4a4e-bd94-cfaacaba6559'), UUID('b6f39eb0-a0c3-411d-aa47-0ddbde8e28ed')]",True,False,1,66C,5,0,0,cardinal_only
36,b6f39eb0-a0c3-411d-aa47-0ddbde8e28ed,39,4,"[UUID('ab49152c-8d2a-405a-9b83-1b267dce01e4'), UUID('059d2ed8-a71e-46a8-a945-d8eacaf93f98'), UUID('e228b5dd-20f2-4a4e-bd94-cfaacaba6559'), UUID('b6f39eb0-a0c3-411d-aa47-0ddbde8e28ed')]",False,True,1,65C,2,1,1,full_block
37,6cdd1bf8-e136-4b84-99d0-7fff2c0d0db5,38,4,"[UUID('78c316e8-27c9-4ed4-b75e-4763caf66869'), UUID('6cdd1bf8-e136-4b84-99d0-7fff2c0d0db5'), UUID('4b13dfa1-0f56-4836-822d-2d4c24bf16ca'), UUID('b52b9f3e-150d-45d6-9502-41b87e187b3b')]",False,False,0,60C,5,0,0,cardinal_only
38,b6d3b311-52f0-4841-817f-89c67fd7cddc,36,4,"[UUID('b6d3b311-52f0-4841-817f-89c67fd7cddc'), UUID('f7ef0387-ffba-42cb-a3db-0404cb79b7ef'), UUID('fb2231e8-c35c-48b9-bcc4-fd2d3dcee8d7'), UUID('0c9b727a-587b-42a5-8f6c-040304539db2')]",True,False,1,59A,5,0,0,cardinal_only
39,f7ef0387-ffba-42cb-a3db-0404cb79b7ef,34,4,"[UUID('b6d3b311-52f0-4841-817f-89c67fd7cddc'), UUID('f7ef0387-ffba-42cb-a3db-0404cb79b7ef'), UUID('fb2231e8-c35c-48b9-bcc4-fd2d3dcee8d7'), UUID('0c9b727a-587b-42a5-8f6c-040304539db2')]",True,False,1,59B,5,0,0,cardinal_only
40,fb2231e8-c35c-48b9-bcc4-fd2d3dcee8d7,33,4,"[UUID('b6d3b311-52f0-4841-817f-89c67fd7cddc'), UUID('f7ef0387-ffba-42cb-a3db-0404cb79b7ef'), UUID('fb2231e8-c35c-48b9-bcc4-fd2d3dcee8d7'), UUID('0c9b727a-587b-42a5-8f6c-040304539db2')]",False,False,0,58A,5,0,0,cardinal_only
41,9adeb4cc-3115-4243-aeaa-a654b670b995,32,4,"[UUID('9adeb4cc-3115-4243-aeaa-a654b670b995'), UUID('815f288d-a6e2-4745-9577-98c36d7e078e'), UUID('6c33f29e-6850-4193-8640-798acacb673f'), UUID('702e2463-a6c4-48da-9fd5-e627061133b9')]",False,False,0,67C,5,0,0,cardinal_only
42,6c33f29e-6850-4193-8640-798acacb673f,32,4,"[UUID('9adeb4cc-3115-4243-aeaa-a654b670b995'), UUID('815f288d-a6e2-4745-9577-98c36d7e078e'), UUID('6c33f29e-6850-4193-8640-798acacb673f'), UUID('702e2463-a6c4-48da-9fd5-e627061133b9')]",False,False,0,66A,5,0,0,cardinal_only
43,4b13dfa1-0f56-4836-822d-2d4c24bf16ca,30,4,"[UUID('78c316e8-27c9-4ed4-b75e-4763caf66869'), UUID('6cdd1bf8-e136-4b84-99d0-7fff2c0d0db5'), UUID('4b13dfa1-0f56-4836-822d-2d4c24bf16ca'), UUID('b52b9f3e-150d-45d6-9502-41b87e187b3b')]",True,False,1,60A,5,0,0,cardinal_only
44,4307d968-b252-4cce-bec3-3edeed81664d,30,4,"[UUID('4307d968-b252-4cce-bec3-3edeed81664d'), UUID('b4b0b82f-5380-42b8-9bd4-bf0276b8da8b'), UUID('cc88137e-8363-4ff6-9d94-b96f85ceb274'), UUID('cd1d7e13-28c0-473c-94a6-d3faf40a029b')]",False,False,0,62C,5,0,0,cardinal_only
45,b52b9f3e-150d-45d6-9502-41b87e187b3b,29,4,"[UUID('78c316e8-27c9-4ed4-b75e-4763caf66869'), UUID('6cdd1bf8-e136-4b84-99d0-7fff2c0d0db5'), UUID('4b13dfa1-0f56-4836-822d-2d4c24bf16ca'), UUID('b52b9f3e-150d-45d6-9502-41b87e187b3b')]",True,False,1,60B,5,0,0,cardinal_only
46,e228b5dd-20f2-4a4e-bd94-cfaacaba6559,28,4,"[UUID('ab49152c-8d2a-405a-9b83-1b267dce01e4'), UUID('059d2ed8-a71e-46a8-a945-d8eacaf93f98'), UUID('e228b5dd-20f2-4a4e-bd94-cfaacaba6559'), UUID('b6f39eb0-a0c3-411d-aa47-0ddbde8e28ed')]",True,False,1,64A,5,0,0,cardinal_only
47,b4b0b82f-5380-42b8-9bd4-bf0276b8da8b,27,4,"[UUID('4307d968-b252-4cce-bec3-3edeed81664d'), UUID('b4b0b82f-5380-42b8-9bd4-bf0276b8da8b'), UUID('cc88137e-8363-4ff6-9d94-b96f85ceb274'), UUID('cd1d7e13-28c0-473c-94a6-d3faf40a029b')]",False,True,1,62A,2,1,1,full_block
48,0c9b727a-587b-42a5-8f6c-040304539db2,25,4,"[UUID('b6d3b311-52f0-4841-817f-89c67fd7cddc'), UUID('f7ef0387-ffba-42cb-a3db-0404cb79b7ef'), UUID('fb2231e8-c35c-48b9-bcc4-fd2d3dcee8d7'), UUID('0c9b727a-587b-42a5-8f6c-040304539db2')]",True,False,1,59C,5,0,0,cardinal_only
49,cd1d7e13-28c0-473c-94a6-d3faf40a029b,25,4,"[UUID('4307d968-b252-4cce-bec3-3edeed81664d'), UUID('b4b0b82f-5380-42b8-9bd4-bf0276b8da8b'), UUID('cc88137e-8363-4ff6-9d94-b96f85ceb274'), UUID('cd1d7e13-28c0-473c-94a6-d3faf40a029b')]",False,False,0,61A,5,0,0,cardinal_only
50,3b761140-e02f-4ec5-af0e-853afcf0aba9,57,3,"[UUID('d60e3ab8-b929-42ed-9cff-680f0554cc9a'), UUID('ef2d31e2-33ef-4a32-83b4-259ec5b498c8'), UUID('3b761140-e02f-4ec5-af0e-853afcf0aba9')]",False,True,1,57C,2,1,1,full_block
51,960c8bfa-cf0e-4b6e-bbda-3c9a2b1076e5,40,3,"[UUID('c1cff63b-199e-4c0f-94a4-4e44ec06036e'), UUID('960c8bfa-cf0e-4b6e-bbda-3c9a2b1076e5'), UUID('0f3926fb-0638-4033-b3d6-8d03043da0c2')]",False,False,0,55B,5,0,0,cardinal_only
52,eaa063ed-2541-4d88-88b4-44accf588579,40,3,"[UUID('fcba8826-9e64-4f8d-921c-499534949506'), UUID('eaa063ed-2541-4d88-88b4-44accf588579'), UUID('2d8d3d12-280c-4fea-8698-cb870a7d97bd')]",False,False,0,53C,5,0,0,cardinal_only
53,2d8d3d12-280c-4fea-8698-cb870a7d97bd,39,3,"[UUID('fcba8826-9e64-4f8d-921c-499534949506'), UUID('eaa063ed-2541-4d88-88b4-44accf588579'), UUID('2d8d3d12-280c-4fea-8698-cb870a7d97bd')]",False,True,1,53A,2,1,1,full_block
54,c1cff63b-199e-4c0f-94a4-4e44ec06036e,38,3,"[UUID('c1cff63b-199e-4c0f-94a4-4e44ec06036e'), UUID('960c8bfa-cf0e-4b6e-bbda-3c9a2b1076e5'), UUID('0f3926fb-0638-4033-b3d6-8d03043da0c2')]",False,False,0,55C,5,0,0,cardinal_only
55,fcba8826-9e64-4f8d-921c-499534949506,37,3,"[UUID('fcba8826-9e64-4f8d-921c-499534949506'), UUID('eaa063ed-2541-4d88-88b4-44accf588579'), UUID('2d8d3d12-280c-4fea-8698-cb870a7d97bd')]",True,False,1,53B,5,0,0,cardinal_only
56,ef2d31e2-33ef-4a32-83b4-259ec5b498c8,36,3,"[UUID('d60e3ab8-b929-42ed-9cff-680f0554cc9a'), UUID('ef2d31e2-33ef-4a32-83b4-259ec5b498c8'), UUID('3b761140-e02f-4ec5-af0e-853afcf0aba9')]",False,False,0,56B,5,0,0,cardinal_only
57,d60e3ab8-b929-42ed-9cff-680f0554cc9a,28,3,"[UUID('d60e3ab8-b929-42ed-9cff-680f0554cc9a'), UUID('ef2d31e2-33ef-4a32-83b4-259ec5b498c8'), UUID('3b761140-e02f-4ec5-af0e-853afcf0aba9')]",True,False,1,56A,5,0,0,cardinal_only
58,0f3926fb-0638-4033-b3d6-8d03043da0c2,26,3,"[UUID('c1cff63b-199e-4c0f-94a4-4e44ec06036e'), UUID('960c8bfa-cf0e-4b6e-bbda-3c9a2b1076e5'), UUID('0f3926fb-0638-4033-b3d6-8d03043da0c2')]",True,False,1,55A,5,0,0,cardinal_only
59,3a870ec1-4942-4d57-b32f-beee0185d880,58,2,"[UUID('3a870ec1-4942-4d57-b32f-beee0185d880'), UUID('870735c9-1f4c-41c1-be0d-97dcf8be660d')]",False,True,1,51A,2,1,1,full_block
60,795b909a-02f5-4eee-90b4-19cc0996df2c,51,2,"[UUID('795b909a-02f5-4eee-90b4-19cc0996df2c'), UUID('bcffb375-2953-4df0-848c-8cfa1a153f7e')]",False,True,1,49A,2,1,1,full_block
61,a24f63f5-c64f-4f63-98ed-5cce37349043,46,2,"[UUID('a24f63f5-c64f-4f63-98ed-5cce37349043'), UUID('2e603dfa-a6b9-4af9-b783-5a2d5c80f0cc')]",False,False,0,47B,5,0,0,cardinal_only
62,64f30ad4-d6f8-4a7c-bd82-6b6ff925b071,46,2,"[UUID('7ac99b08-6720-428b-9308-f184e0c6289a'), UUID('64f30ad4-d6f8-4a7c-bd82-6b6ff925b071')]",False,True,1,45A,2,1,1,full_block
63,73248a0c-9b3d-4672-9849-a6dd9bb2e68a,46,2,"[UUID('73248a0c-9b3d-4672-9849-a6dd9bb2e68a'), UUID('25503d4c-e591-4d39-86e8-05d8cbec4627')]",False,False,0,44C,5,0,0,cardinal_only
64,bcffb375-2953-4df0-848c-8cfa1a153f7e,46,2,"[UUID('795b909a-02f5-4eee-90b4-19cc0996df2c'), UUID('bcffb375-2953-4df0-848c-8cfa1a153f7e')]",False,False,0,49B,5,0,0,cardinal_only
65,c1a60262-d365-4a42-87d3-26bc1e68a2d6,45,2,"[UUID('f6c979d9-eaa6-46e0-8076-9b839006fe54'), UUID('c1a60262-d365-4a42-87d3-26bc1e68a2d6')]",True,False,1,43A,5,0,0,cardinal_only
66,434bf1e1-0047-4417-8c10-ae11aeb347ee,43,2,"[UUID('a4ea4259-f1e4-46bb-978d-c61eb11d450a'), UUID('434bf1e1-0047-4417-8c10-ae11aeb347ee')]",False,False,0,83E,5,0,0,cardinal_only
67,2e603dfa-a6b9-4af9-b783-5a2d5c80f0cc,42,2,"[UUID('a24f63f5-c64f-4f63-98ed-5cce37349043'), UUID('2e603dfa-a6b9-4af9-b783-5a2d5c80f0cc')]",False,True,1,47A,2,1,1,full_block
